Date,AverTemp(°C),Precipitation(mm),AverHumidity(%),WindSpeed(m/s),SunDuration(giờ),AtmosPressure(hPa),WeatherCondition
2022-05-19,27.06,6.0,88.26,1.79,0.1079166666666666,100.38,Bình thường
2022-05-20,27.15,6.0,84.97,2.01,0.1748333333333333,100.16,Mưa lớn
2022-05-21,27.4,11.84,88.57,1.86,0.16175,99.9,Mưa lớn
2022-05-22,27.4,3.2,87.24,3.38,0.1673333333333333,99.61,Bình thường
2022-05-23,28.08,3.06,87.28,2.74,0.1600833333333333,99.64,Bình thường
2022-05-24,28.0,2.24,85.34,1.27,0.1600833333333333,100.01,Mưa lớn
2022-05-25,27.95,8.43,81.43,1.27,0.1600833333333333,100.1,Mưa lớn
2022-05-26,27.91,4.61,85.55,1.78,0.1590833333333333,99.83,Bình thường
2022-05-27,28.37,12.99,84.73,1.77,0.1843333333333333,99.62,Mưa lớn
2022-05-28,28.3,2.91,85.52,1.77,0.1828333333333333,99.62,Bình thường
2022-05-29,28.38,0.96,80.52,1.89,0.18325,99.77,Bình thường
2022-05-30,28.38,1.81,79.51,1.89,0.19775,99.83,Bình thường
2022-05-31,28.83,1.83,82.03,1.89,0.1870833333333333,99.82,Bình thường
2022-06-01,29.01,1.82,85.7,2.58,0.2014999999999999,99.93,Bình thường
2022-06-02,28.97,2.82,81.98,1.59,0.1905,99.93,Bình thường
2022-06-03,28.54,2.44,80.98,1.68,0.1930833333333333,99.96,Bình thường
2022-06-04,29.02,0.44,77.32,1.68,0.2003333333333333,100.01,Bình thường
2022-06-05,29.21,0.44,77.0,1.68,0.2100833333333333,99.89,Bình thường
2022-06-06,29.21,0.44,82.51,1.96,0.1924166666666666,99.79,Bình thường
2022-06-07,28.22,2.53,82.38,1.8,0.1871666666666666,99.79,Bình thường
2022-06-08,28.44,0.96,82.05,1.88,0.1871666666666666,99.95,Bình thường
2022-06-09,28.44,0.39,80.52,1.88,0.1895833333333333,99.98,Bình thường
2022-06-10,28.44,4.95,80.3,1.9,0.1683333333333333,99.98,Bình thường
2022-06-11,28.44,6.34,79.96,1.9,0.18525,100.0,Mưa lớn
2022-06-12,28.57,0.68,81.98,1.9,0.1989166666666666,100.04,Bình thường
2022-06-13,29.3,0.41,80.07,1.82,0.2061666666666666,100.02,Bình thường
2022-06-14,29.13,0.9,81.81,1.92,0.1823333333333333,100.02,Bình thường
2022-06-15,28.62,0.9,85.52,1.73,0.1699166666666666,100.14,Bình thường
2022-06-16,29.15,0.9,80.06,2.29,0.19525,100.21,Bình thường
2022-06-17,29.13,0.88,80.34,2.57,0.207,100.21,Bình thường
2022-06-18,29.44,0.88,78.94,1.93,0.2074166666666666,100.0,Bình thường
2022-06-19,29.44,0.59,83.16,2.54,0.2105833333333333,99.89,Bình thường
2022-06-20,28.81,0.28,83.16,2.09,0.2053333333333333,99.74,Bình thường
2022-06-21,29.02,0.67,81.42,2.25,0.2053333333333333,99.76,Bình thường
2022-06-22,27.94,0.81,83.05,3.38,0.1893333333333333,99.76,Bình thường
2022-06-23,27.94,1.36,86.14,3.52,0.1893333333333333,100.2,Bình thường
2022-06-24,27.81,1.63,84.66,3.1,0.1815,100.09,Bình thường
2022-06-25,27.9,0.76,84.66,3.59,0.189,100.01,Bình thường
2022-06-26,28.14,0.26,85.02,2.52,0.2008333333333333,100.15,Bình thường
2022-06-27,28.33,0.38,85.82,2.12,0.2115,100.11,Bình thường
2022-06-28,28.7,0.27,82.86,1.27,0.18225,99.85,Bình thường
2022-06-29,29.08,5.65,79.28,1.02,0.18875,99.57,Mưa lớn
2022-06-30,27.78,5.65,88.54,1.59,0.1635,99.49,Mưa lớn
2022-07-01,27.63,7.02,88.23,1.97,0.1635,99.43,Mưa lớn
2022-07-02,27.86,7.02,83.9,1.77,0.1010833333333333,99.45,Bình thường
2022-07-03,27.86,7.02,79.85,1.6,0.1574166666666666,99.58,Bình thường
2022-07-04,29.16,0.33,80.92,1.6,0.1708333333333333,99.59,Bình thường
2022-07-05,29.09,5.65,82.2,1.92,0.18925,99.75,Mưa lớn
2022-07-06,29.66,5.54,80.46,1.34,0.17625,99.86,Mưa lớn
2022-07-07,29.49,6.48,80.05,1.44,0.1750833333333333,99.9,Mưa lớn
2022-07-08,29.08,4.68,79.7,1.46,0.1256666666666666,99.92,Bình thường
2022-07-09,29.08,4.14,81.63,1.37,0.1318333333333333,99.82,Bình thường
2022-07-10,27.67,2.24,82.94,1.64,0.0600833333333333,99.76,Mưa lớn
2022-07-11,27.92,10.24,87.07,2.35,0.0600833333333333,99.68,Mưa lớn
2022-07-12,28.1,4.82,85.72,3.99,0.1795833333333333,99.7,Bình thường
2022-07-13,28.06,7.85,86.13,3.25,0.1774166666666666,99.62,Mưa lớn
2022-07-14,28.68,8.25,83.84,2.41,0.1806666666666666,99.63,Mưa lớn
2022-07-15,29.12,1.1,82.95,3.12,0.1978333333333333,99.84,Bình thường
2022-07-16,28.99,1.36,85.87,2.58,0.1978333333333333,99.91,Bình thường
2022-07-17,29.53,1.7,83.75,1.63,0.1978333333333333,99.93,Bình thường
2022-07-18,29.25,1.3,83.33,2.26,0.20575,99.93,Bình thường
2022-07-19,29.08,1.55,83.52,2.2,0.17925,99.77,Bình thường
2022-07-20,28.68,3.41,86.82,4.13,0.0963333333333333,99.9,Bình thường
2022-07-21,27.69,10.09,84.82,3.91,0.1525,99.9,Mưa lớn
2022-07-22,27.87,2.0,83.54,2.56,0.1998333333333333,100.4,Bình thường
2022-07-23,27.82,0.3,80.12,1.43,0.2098333333333333,100.3,Bình thường
2022-07-24,28.22,0.29,80.66,1.82,0.2239166666666666,100.15,Bình thường
2022-07-25,28.5,0.32,79.12,1.46,0.223,100.19,Bình thường
2022-07-26,28.62,0.6,79.2,1.65,0.223,100.13,Bình thường
2022-07-27,28.62,1.76,83.04,2.17,0.20425,100.09,Bình thường
2022-07-28,28.63,1.63,77.51,1.71,0.2035833333333333,100.07,Bình thường
2022-07-29,28.92,12.91,78.88,1.72,0.20475,99.93,Mưa lớn
2022-07-30,28.92,4.41,78.88,1.48,0.1920833333333333,99.86,Bình thường
2022-07-31,28.74,7.72,83.67,1.89,0.189,99.82,Mưa lớn
2022-08-01,28.81,7.83,83.64,2.44,0.18225,99.87,Mưa lớn
2022-08-02,28.75,7.17,81.86,1.93,0.1759166666666666,100.01,Mưa lớn
2022-08-03,28.68,12.3,80.21,1.27,0.1840833333333333,100.1,Mưa lớn
2022-08-04,28.66,2.24,80.81,1.82,0.1840833333333333,100.01,Mưa lớn
2022-08-05,28.04,2.24,83.06,2.02,0.1649166666666666,99.88,Mưa lớn
2022-08-06,28.47,5.11,80.81,1.99,0.1405833333333333,99.84,Mưa lớn
2022-08-07,28.2,13.41,83.13,2.06,0.1634166666666666,99.8,Mưa lớn
2022-08-08,27.7,2.24,83.13,4.74,0.02625,99.61,"Mưa lớn, Độ ẩm cao"
2022-08-09,27.31,2.24,87.88,4.37,0.0208333333333333,99.57,Mưa lớn
2022-08-10,28.37,1.78,87.88,2.32,0.1468333333333333,99.6,Bình thường
2022-08-11,28.65,1.88,81.06,2.26,0.0956666666666666,99.78,Bình thường
2022-08-12,28.63,2.57,78.61,1.81,0.1677499999999999,99.78,Bình thường
2022-08-13,28.65,1.79,79.74,1.51,0.1900833333333333,100.09,Bình thường
2022-08-14,28.86,3.6,80.38,1.51,0.2035833333333333,100.09,Bình thường
2022-08-15,28.88,4.12,80.38,1.92,0.1938333333333333,100.0,Bình thường
2022-08-16,28.76,2.37,80.38,1.85,0.1938333333333333,100.0,Bình thường
2022-08-17,29.4,1.85,76.74,1.7,0.1725,99.95,Bình thường
2022-08-18,28.91,4.36,80.51,1.68,0.1823333333333333,99.87,Bình thường
2022-08-19,27.81,2.24,86.22,2.06,0.1243333333333333,99.82,Mưa lớn
2022-08-20,28.17,2.24,83.72,2.3,0.0656666666666666,99.73,Mưa lớn
2022-08-21,28.58,2.24,83.72,3.35,0.2065,99.8,Bình thường
2022-08-22,29.01,3.94,82.39,1.74,0.1875,99.93,Bình thường
2022-08-23,29.08,6.89,81.55,1.93,0.1953333333333333,100.0,Mưa lớn
2022-08-24,28.63,5.63,78.7,1.76,0.1791666666666666,99.89,Mưa lớn
2022-08-25,28.53,3.81,81.11,2.84,0.1260833333333333,99.72,Bình thường
2022-08-26,28.99,3.81,80.68,3.11,0.16,100.04,Bình thường
2022-08-27,28.55,1.35,78.02,1.57,0.21025,100.25,Bình thường
2022-08-28,28.76,1.04,77.76,1.57,0.1863333333333333,100.25,Bình thường
2022-08-29,28.2,0.71,80.34,1.91,0.1860833333333333,100.3,Bình thường
2022-08-30,28.59,2.0,80.34,1.55,0.198,100.25,Bình thường
2022-08-31,28.89,0.73,78.77,1.65,0.2004166666666666,100.05,Bình thường
2022-09-01,29.15,0.78,76.8,1.65,0.2024166666666666,100.14,Bình thường
2022-09-02,29.15,1.05,76.19,1.31,0.19225,100.1,Bình thường
2022-09-03,29.31,17.4,78.05,1.68,0.1849166666666666,99.96,Mưa lớn
2022-09-04,29.31,2.24,80.12,2.33,0.1991666666666666,99.98,Mưa lớn
2022-09-05,29.16,6.09,82.07,2.33,0.18725,100.06,Mưa lớn
2022-09-06,29.08,11.06,80.53,2.27,0.1619166666666666,100.12,Mưa lớn
2022-09-07,27.79,2.24,86.36,2.27,0.03525,100.2,Mưa lớn
2022-09-08,28.1,8.12,86.36,3.88,0.1354166666666666,100.36,Mưa lớn
2022-09-09,28.87,8.11,82.07,3.0,0.1875833333333333,100.44,Mưa lớn
2022-09-10,28.78,5.41,79.38,2.21,0.1853333333333333,100.42,Mưa lớn
2022-09-11,28.3,1.94,78.63,2.2,0.1838333333333333,100.31,Bình thường
2022-09-12,28.21,0.81,78.63,1.46,0.1845833333333333,100.25,Bình thường
2022-09-13,28.71,2.53,70.45,1.29,0.1884166666666666,100.29,Bình thường
2022-09-14,28.71,18.43,77.02,1.61,0.17375,100.28,Mưa lớn
2022-09-15,28.38,4.63,79.55,1.22,0.17375,100.13,Bình thường
2022-09-16,28.83,4.63,74.2,1.95,0.2000833333333333,99.92,Mưa lớn
2022-09-17,28.92,3.53,77.54,1.64,0.2009166666666666,99.99,Bình thường
2022-09-18,28.92,6.93,76.24,1.42,0.1784166666666666,100.07,Mưa lớn
2022-09-19,28.79,2.83,79.15,1.99,0.1838333333333333,100.07,Bình thường
2022-09-20,28.67,1.96,79.83,1.51,0.1870833333333333,100.04,Bình thường
2022-09-21,28.11,6.04,83.09,2.35,0.0873333333333333,100.11,Mưa lớn
2022-09-22,27.4,2.24,88.02,2.77,0.0818333333333333,100.13,Mưa lớn
2022-09-23,27.19,2.24,85.98,1.64,0.0759166666666666,100.17,Mưa lớn
2022-09-24,27.09,15.7,84.5,1.49,0.047,100.13,Mưa lớn
2022-09-25,27.17,8.93,87.73,2.26,0.106,100.18,Mưa lớn
2022-09-26,27.29,15.79,88.09,3.07,0.0529166666666666,100.15,Mưa lớn
2022-09-27,27.29,2.24,88.37,2.6,0.01525,99.27,"Mưa lớn, Gió mạnh"
2022-09-28,27.71,8.17,85.3,2.6,0.10675,100.4,"Mưa lớn, Gió mạnh"
2022-09-29,27.9,2.24,82.2,3.26,0.1303333333333333,99.79,Mưa lớn
2022-09-30,28.0,2.24,84.82,2.79,0.1723333333333333,100.08,Mưa lớn
2022-10-01,27.91,2.24,88.66,3.6,0.1083333333333333,100.24,Mưa lớn
2022-10-02,27.45,10.99,87.33,3.57,0.1565833333333333,100.29,Mưa lớn
2022-10-03,27.16,6.85,86.61,2.09,0.1169166666666666,100.38,Mưa lớn
2022-10-04,27.16,17.97,83.4,1.78,0.052,100.55,Mưa lớn
2022-10-05,26.82,9.97,86.53,1.75,0.1429166666666666,100.56,Mưa lớn
2022-10-06,27.43,9.82,81.69,1.26,0.1593333333333333,100.53,Mưa lớn
2022-10-07,27.23,8.29,85.75,1.26,0.1564166666666666,100.54,Mưa lớn
2022-10-08,27.51,2.24,83.96,1.98,0.1575,100.56,Mưa lớn
2022-10-09,27.56,2.24,83.96,3.22,0.1093333333333333,100.64,Mưa lớn
2022-10-10,27.06,2.24,88.02,3.22,0.0174166666666666,100.75,Mưa lớn
2022-10-11,26.46,2.24,88.02,5.47,0.065,100.71,Mưa lớn
2022-10-12,26.46,2.24,80.65,4.73,0.09525,100.63,Mưa lớn
2022-10-13,25.6,2.24,81.73,5.42,0.0594166666666666,100.43,Mưa lớn
2022-10-14,25.99,2.24,91.81,5.42,0.0136666666666666,99.88,"Mưa lớn, Độ ẩm cao, Gió mạnh"
2022-10-15,27.06,2.24,91.81,4.77,0.1050833333333333,99.94,Mưa lớn
2022-10-16,26.68,2.24,82.43,4.76,0.0610833333333333,99.94,Mưa lớn
2022-10-17,26.68,0.14,78.32,5.13,0.15925,100.42,Bình thường
2022-10-18,25.71,0.66,78.32,5.53,0.0906666666666666,100.37,Bình thường
2022-10-19,24.22,8.17,85.74,2.6,0.0725,100.35,"Mưa lớn, Gió mạnh"
2022-10-20,25.14,0.24,83.08,3.26,0.1608333333333333,100.59,Bình thường
2022-10-21,25.5,2.87,87.66,3.53,0.1541666666666666,100.7,Bình thường
2022-10-22,26.6,14.5,88.84,3.69,0.0700833333333333,100.65,Mưa lớn
2022-10-23,26.07,2.15,83.2,3.74,0.1159166666666666,100.65,Bình thường
2022-10-24,25.81,15.83,83.2,3.93,0.1090833333333333,100.52,Mưa lớn
2022-10-25,26.23,2.24,93.38,3.56,0.0569166666666666,100.56,"Mưa lớn, Độ ẩm cao"
2022-10-26,26.18,2.24,90.2,4.32,0.0799166666666666,100.58,"Mưa lớn, Độ ẩm cao"
2022-10-27,25.91,18.01,85.07,3.85,0.0949166666666666,100.59,Mưa lớn
2022-10-28,25.91,9.12,84.03,4.58,0.1145833333333333,100.58,Mưa lớn
2022-10-29,25.7,4.83,85.36,5.28,0.0650833333333333,100.47,Bình thường
2022-10-30,25.35,1.45,82.7,5.13,0.0850833333333333,100.47,Bình thường
2022-10-31,25.04,0.46,81.26,2.6,0.1351666666666666,100.39,Gió mạnh
2022-11-01,24.56,0.13,77.88,5.67,0.124,100.39,Bình thường
2022-11-02,24.56,0.13,74.74,3.99,0.1679166666666666,100.48,Bình thường
2022-11-03,23.97,0.04,74.61,2.63,0.1679166666666666,100.61,Bình thường
2022-11-04,24.59,0.06,79.47,2.65,0.1581666666666666,100.82,Bình thường
2022-11-05,24.59,0.06,83.9,2.81,0.12075,100.93,Bình thường
2022-11-06,24.92,0.31,83.9,3.99,0.0898333333333333,100.9,Bình thường
2022-11-07,24.92,0.45,84.87,4.04,0.0858333333333333,100.79,Bình thường
2022-11-08,24.92,1.67,86.51,4.14,0.1135833333333333,100.73,Bình thường
2022-11-09,26.02,1.4,86.49,2.83,0.1135833333333333,100.69,Bình thường
2022-11-10,26.09,2.39,87.91,3.21,0.0969166666666666,100.68,Bình thường
2022-11-11,26.09,2.64,87.91,3.41,0.0969166666666666,100.68,Bình thường
2022-11-12,25.97,4.35,88.29,3.41,0.0724166666666666,100.57,Bình thường
2022-11-13,26.3,10.38,90.66,3.07,0.0724166666666666,100.58,"Mưa lớn, Độ ẩm cao"
2022-11-14,26.45,4.1,89.83,3.0,0.1230833333333333,100.59,Bình thường
2022-11-15,26.38,4.54,89.53,2.83,0.1184166666666666,100.59,Bình thường
2022-11-16,26.35,2.61,87.72,2.83,0.1124166666666666,100.45,Bình thường
2022-11-17,26.69,3.38,86.45,2.16,0.1103333333333333,100.41,Bình thường
2022-11-18,26.55,2.01,87.12,2.69,0.129,100.52,Bình thường
2022-11-19,25.91,2.01,90.94,3.24,0.129,100.48,"Mưa lớn, Độ ẩm cao"
2022-11-20,26.33,2.24,90.68,3.61,0.0656666666666666,100.28,"Mưa lớn, Độ ẩm cao"
2022-11-21,26.03,2.24,91.16,3.41,0.0515,100.09,"Mưa lớn, Độ ẩm cao"
2022-11-22,25.95,18.3,90.1,2.36,0.0915833333333333,100.21,"Mưa lớn, Độ ẩm cao"
2022-11-23,26.57,8.84,90.97,2.67,0.0968333333333333,100.33,"Mưa lớn, Độ ẩm cao"
2022-11-24,26.57,2.69,88.03,3.21,0.1291666666666666,100.47,Bình thường
2022-11-25,26.6,4.23,89.22,1.52,0.1044166666666666,100.61,Bình thường
2022-11-26,26.6,9.09,89.37,2.45,0.0682499999999999,100.53,Mưa lớn
2022-11-27,26.08,2.49,86.98,2.45,0.1218333333333333,100.53,Bình thường
2022-11-28,26.47,0.06,89.12,3.14,0.1578333333333333,100.53,Bình thường
2022-11-29,26.8,0.02,87.19,2.7,0.1596666666666666,100.46,Bình thường
2022-11-30,26.63,0.11,86.99,2.03,0.1463333333333333,100.46,Bình thường
2022-12-01,26.71,2.31,86.99,2.03,0.1121666666666666,100.62,Bình thường
2022-12-02,25.9,2.24,89.87,2.6,0.0615833333333333,100.56,"Mưa lớn, Gió mạnh"
2022-12-03,25.95,2.24,89.87,3.89,0.0545,100.61,Mưa lớn
2022-12-04,25.84,2.24,89.87,3.73,0.07675,100.73,Mưa lớn
2022-12-05,25.27,2.24,89.87,2.6,0.0505833333333333,100.79,"Mưa lớn, Gió mạnh"
2022-12-06,24.51,2.24,87.4,5.41,0.0495,100.75,Mưa lớn
2022-12-07,25.05,2.24,87.81,4.81,0.0703333333333333,100.68,Mưa lớn
2022-12-08,25.45,2.24,86.17,4.82,0.06425,100.68,Mưa lớn
2022-12-09,24.76,7.87,82.22,4.02,0.06425,100.68,Mưa lớn
2022-12-10,24.27,5.07,81.84,3.71,0.0513333333333333,100.65,Mưa lớn
2022-12-11,23.45,9.94,83.47,4.04,0.0425833333333333,100.75,Mưa lớn
2022-12-12,22.61,4.02,79.16,5.01,0.06175,100.9,Bình thường
2022-12-13,21.64,0.8,76.5,4.99,0.0554166666666666,100.97,Bình thường
2022-12-14,21.56,1.32,79.67,4.99,0.02875,101.03,Bình thường
2022-12-15,22.03,1.51,84.33,4.24,0.0804166666666666,100.77,Bình thường
2022-12-16,23.49,6.26,89.01,4.24,0.0804166666666666,100.68,Mưa lớn
2022-12-17,22.53,2.24,87.82,2.6,0.0326666666666666,101.08,"Mưa lớn, Gió mạnh"
2022-12-18,20.03,2.24,83.8,2.6,0.0225,101.32,"Mưa lớn, Gió mạnh"
2022-12-19,20.97,11.13,83.8,4.69,0.0465,100.95,Mưa lớn
2022-12-20,23.15,10.63,86.24,3.68,0.05925,100.68,Mưa lớn
2022-12-21,23.18,2.24,86.39,4.85,0.0448333333333333,100.71,Mưa lớn
2022-12-22,21.82,2.24,79.67,4.32,0.0741666666666666,100.74,Bình thường
2022-12-23,21.7,0.17,76.2,3.85,0.1147499999999999,100.74,Bình thường
2022-12-24,22.14,0.31,75.41,4.54,0.1079166666666666,101.03,Bình thường
2022-12-25,21.9,0.29,75.41,3.77,0.109,101.12,Bình thường
2022-12-26,22.29,1.28,79.09,3.9,0.0753333333333333,101.2,Bình thường
2022-12-27,22.15,1.22,79.94,3.79,0.0987499999999999,101.13,Bình thường
2022-12-28,22.75,4.0,83.46,3.62,0.0635,101.12,Bình thường
2022-12-29,23.02,4.0,86.86,5.36,0.0485,101.2,Mưa lớn
2022-12-30,21.9,8.41,83.92,5.78,0.0625833333333333,101.38,Mưa lớn
2022-12-31,21.19,4.0,83.99,5.27,0.0814999999999999,101.36,Bình thường
2023-01-01,21.28,9.41,83.99,5.42,0.0413333333333333,101.26,Mưa lớn
2023-01-02,21.69,9.41,90.83,5.44,0.0453333333333333,101.21,"Mưa lớn, Độ ẩm cao"
2023-01-03,21.79,7.5,88.67,5.43,0.03175,101.24,Mưa lớn
2023-01-04,22.29,11.27,89.58,5.27,0.0409166666666666,101.13,Mưa lớn
2023-01-05,22.88,6.56,88.2,5.37,0.0409166666666666,101.16,Mưa lớn
2023-01-06,21.78,14.72,87.59,2.6,0.0334166666666666,101.21,"Mưa lớn, Gió mạnh"
2023-01-07,21.36,11.8,87.13,5.03,0.0334166666666666,101.04,Mưa lớn
2023-01-08,22.63,10.99,92.68,3.73,0.043,100.87,"Mưa lớn, Độ ẩm cao"
2023-01-09,23.34,6.48,93.34,2.48,0.0474166666666666,100.89,"Mưa lớn, Độ ẩm cao"
2023-01-10,23.25,6.48,92.73,2.48,0.0538333333333333,100.89,Độ ẩm cao
2023-01-11,23.06,2.38,91.07,1.9,0.0538333333333333,100.89,Độ ẩm cao
2023-01-12,23.06,1.33,89.2,1.42,0.1125833333333333,100.55,Bình thường
2023-01-13,23.06,0.37,91.7,1.69,0.1125833333333333,100.46,Độ ẩm cao
2023-01-14,24.05,0.01,89.51,1.32,0.1425,100.29,Bình thường
2023-01-15,23.67,0.22,89.09,1.63,0.1635833333333333,100.42,Bình thường
2023-01-16,22.37,7.19,88.58,4.72,0.0598333333333333,100.9,Mưa lớn
2023-01-17,21.67,6.96,88.58,5.14,0.0744166666666666,101.16,Mưa lớn
2023-01-18,20.96,5.82,83.88,5.37,0.0493333333333333,101.3,Mưa lớn
2023-01-19,21.03,1.18,83.88,4.08,0.0755,101.2,Bình thường
2023-01-20,20.92,3.94,85.12,4.36,0.0820833333333333,101.15,Bình thường
2023-01-21,21.94,6.98,89.63,3.31,0.0676666666666666,100.9,Mưa lớn
2023-01-22,22.94,2.85,90.95,2.2,0.106,100.69,Độ ẩm cao
2023-01-23,23.32,4.92,92.33,2.3,0.0885833333333333,100.67,Độ ẩm cao
2023-01-24,21.94,2.24,88.98,2.6,0.04125,101.09,"Mưa lớn, Gió mạnh"
2023-01-25,20.67,2.24,83.91,4.87,0.0530833333333333,101.05,Mưa lớn
2023-01-26,21.81,3.04,82.24,2.46,0.0935833333333333,100.81,Bình thường
2023-01-27,21.83,2.24,88.02,5.55,0.0663333333333333,101.0,Mưa lớn
2023-01-28,19.89,2.24,83.2,2.6,0.0659166666666666,101.16,"Mưa lớn, Gió mạnh"
2023-01-29,19.35,6.66,80.04,5.47,0.0613333333333333,101.27,Mưa lớn
2023-01-30,19.25,0.59,77.05,4.19,0.07325,101.19,Bình thường
2023-01-31,20.53,1.19,83.92,1.89,0.1129166666666666,100.8,Bình thường
2023-02-01,22.13,1.19,87.75,1.2,0.1579166666666666,100.62,Bình thường
2023-02-02,23.48,2.47,93.63,2.13,0.049,100.7,Độ ẩm cao
2023-02-03,23.63,2.47,90.42,2.02,0.1189166666666666,100.77,Độ ẩm cao
2023-02-04,23.88,0.44,88.72,1.87,0.1169166666666666,100.64,Bình thường
2023-02-05,23.68,0.07,90.26,1.97,0.1664166666666666,100.64,Độ ẩm cao
2023-02-06,23.36,0.0,90.26,1.9,0.1619166666666666,100.53,Độ ẩm cao
2023-02-07,23.87,0.0,91.83,2.33,0.1638333333333333,100.54,Độ ẩm cao
2023-02-08,24.19,0.0,91.83,2.05,0.169,100.59,Độ ẩm cao
2023-02-09,24.34,0.0,88.44,2.11,0.1548333333333333,100.56,Bình thường
2023-02-10,24.07,0.03,90.08,2.77,0.1835833333333333,100.61,Độ ẩm cao
2023-02-11,23.79,0.04,89.57,3.24,0.1795833333333333,100.53,Bình thường
2023-02-12,23.79,0.02,90.17,3.24,0.1766666666666666,100.53,Độ ẩm cao
2023-02-13,24.65,0.04,91.36,3.04,0.1585,100.43,Độ ẩm cao
2023-02-14,24.42,0.04,92.67,2.38,0.1009999999999999,100.65,Độ ẩm cao
2023-02-15,23.77,2.24,88.33,2.38,0.0324166666666666,100.98,Mưa lớn
2023-02-16,23.77,14.48,83.6,4.62,0.1129166666666666,101.18,Mưa lớn
2023-02-17,22.77,18.74,85.02,3.77,0.1025833333333333,101.04,Mưa lớn
2023-02-18,23.12,9.17,86.01,2.38,0.1270833333333333,100.86,Mưa lớn
2023-02-19,23.12,8.23,86.46,2.38,0.1295,100.9,Mưa lớn
2023-02-20,23.12,5.16,82.97,3.89,0.0778333333333333,100.94,Mưa lớn
2023-02-21,22.94,2.94,82.97,3.88,0.1218333333333333,101.08,Bình thường
2023-02-22,22.84,7.68,83.16,3.88,0.0566666666666666,101.03,Mưa lớn
2023-02-23,22.67,1.96,79.63,2.9,0.1280833333333333,101.03,Bình thường
2023-02-24,22.14,0.67,78.46,3.24,0.1509166666666666,101.03,Bình thường
2023-02-25,22.4,7.72,81.14,5.3,0.0874166666666666,101.41,Mưa lớn
2023-02-26,21.67,6.24,81.14,2.6,0.0998333333333333,101.61,"Mưa lớn, Gió mạnh"
2023-02-27,21.67,14.21,85.41,2.6,0.0491666666666666,101.44,Mưa lớn
2023-02-28,22.68,9.43,85.72,4.07,0.0525,101.27,Mưa lớn
2023-03-01,22.64,2.53,82.31,3.29,0.0780833333333333,101.27,Bình thường
2023-03-02,22.37,2.53,78.52,3.71,0.12475,101.38,Bình thường
2023-03-03,22.96,0.37,80.05,3.31,0.1566666666666666,101.38,Bình thường
2023-03-04,22.81,0.37,79.69,3.8,0.1510833333333333,101.47,Bình thường
2023-03-05,22.81,0.77,81.57,3.76,0.1315833333333333,101.36,Bình thường
2023-03-06,22.47,0.31,78.77,2.88,0.1661666666666666,101.21,Bình thường
2023-03-07,23.19,0.19,71.21,2.88,0.1599166666666666,101.12,Bình thường
2023-03-08,23.1,0.04,71.61,1.67,0.1813333333333333,101.07,Bình thường
2023-03-09,22.88,0.47,79.71,2.87,0.1225,101.05,Bình thường
2023-03-10,22.71,0.1,79.18,2.09,0.18475,101.05,Bình thường
2023-03-11,23.13,0.18,77.46,1.62,0.1713333333333333,100.91,Bình thường
2023-03-12,23.34,1.88,81.82,2.96,0.1713333333333333,101.01,Bình thường
2023-03-13,23.3,4.02,81.82,2.96,0.112,101.03,Bình thường
2023-03-14,23.15,4.02,82.89,3.05,0.08125,100.78,Bình thường
2023-03-15,23.15,0.48,79.35,2.67,0.08125,100.78,Bình thường
2023-03-16,24.04,1.03,80.74,2.64,0.1658333333333333,100.89,Bình thường
2023-03-17,24.06,0.1,80.74,2.24,0.1843333333333333,100.79,Bình thường
2023-03-18,23.75,0.0,80.44,1.96,0.149,100.71,Bình thường
2023-03-19,24.04,0.0,83.03,2.7,0.1724166666666667,100.56,Bình thường
2023-03-20,24.52,0.0,88.32,3.26,0.1669999999999999,100.35,Bình thường
2023-03-21,25.62,0.0,88.32,3.3,0.1801666666666666,100.18,Bình thường
2023-03-22,26.13,0.0,88.32,3.11,0.1801666666666666,100.04,Bình thường
2023-03-23,26.51,0.03,87.05,3.42,0.1703333333333333,100.04,Bình thường
2023-03-24,26.51,0.05,90.97,3.61,0.1740833333333333,100.14,Độ ẩm cao
2023-03-25,25.62,0.03,88.66,3.87,0.1840833333333333,100.26,Bình thường
2023-03-26,25.29,0.18,91.35,3.24,0.14825,100.3,Độ ẩm cao
2023-03-27,25.51,0.38,91.12,2.47,0.15,100.44,Độ ẩm cao
2023-03-28,25.12,0.18,91.12,1.54,0.1241666666666666,100.65,Độ ẩm cao
2023-03-29,24.86,0.08,90.16,1.32,0.1318333333333333,100.62,Độ ẩm cao
2023-03-30,24.88,0.06,88.01,1.21,0.1375833333333333,100.46,Bình thường
2023-03-31,25.5,0.11,88.08,1.87,0.1686666666666666,100.41,Bình thường
2023-04-01,25.59,0.05,90.29,2.68,0.1559166666666666,100.33,Độ ẩm cao
2023-04-02,25.85,0.05,88.47,3.19,0.1675833333333333,100.24,Bình thường
2023-04-03,26.3,0.22,89.06,3.58,0.1825833333333333,100.17,Bình thường
2023-04-04,26.3,0.14,88.87,3.79,0.193,100.09,Bình thường
2023-04-05,26.99,0.27,87.53,3.79,0.18675,100.06,Bình thường
2023-04-06,26.99,0.83,86.56,2.42,0.17975,100.21,Bình thường
2023-04-07,26.27,0.77,89.15,2.8,0.17975,100.51,Bình thường
2023-04-08,25.74,0.89,86.19,2.27,0.17975,100.86,Bình thường
2023-04-09,25.28,0.89,90.71,1.76,0.1421666666666666,100.78,Độ ẩm cao
